,index,patient5,patient6,patient7
20344,LOC339166,0.0014618291150332605,0.0016030636280630623,0.0017810568287958293
20345,PITPNM3,0.24778744214493584,0.25553776956468394,0.26491327862645375
20346,FBXO39,0.0028424713846513664,0.0028700354750115847,0.0029013373871633477
20347,SLC16A11,0.3542400234764482,0.34595512473696316,0.33596879282026687
20348,MED31,1.5238540005687382,1.5233352516956231,1.5218473889371855
20349,ASGR1,0.2350739979434939,0.22739456455645685,0.21807856882921434
20350,WRAP53,0.9119193316749391,0.914744500284962,0.9179127207129173
20351,DNAH2,0.0773086728464214,0.07750953144843532,0.07773096568095808
20352,LINC00324,0.1674623541773601,0.16768966949954583,0.16798312903744367
20353,SENP3-EIF4A1,0.0008038776045636016,0.0007779668678284448,0.0007470675122725557
20354,SENP3,0.08678989568719574,0.08501271144708675,0.0827922040139016
20355,NTN1,0.26483614598345245,0.270520053056835,0.2769102997461072
20356,MYH4,0.003486323025219019,0.003669708204900098,0.003895310062488672
20357,USP43,0.2761524023312891,0.28352615122725255,0.2927173224322501
20358,MYH13,0.010931786320941387,0.011519631768005979,0.012234349944663716
20359,GAS7,0.156249632024882,0.16449308404200277,0.17455601166929086
20360,SHISA6,0.27941469648803013,0.27848066279906974,0.276036158027464
20361,TMEM220,1.450803408850337,1.4601255235098705,1.471957129103905
20362,MAP2K4,2.0317132166267835,2.0366357031162194,2.042363745369408
20363,HS3ST3A1,0.04947085611775412,0.04978905245021767,0.050216563028282944
20364,ARHGAP44,1.0438740744407828,1.044552388567687,1.043961516028236
20365,COX10,1.5852126357593976,1.5873477282194557,1.5905942909760775
20366,TVP23C-CDRT4,0.0,0.0,0.0
20367,TVP23C,0.25022055561722095,0.2473813503527407,0.24379404820679906
20368,CCDC144A,0.08187500125031553,0.08120740738875472,0.08040962973072067
20369,LRRC75A,0.4176872488157701,0.410853811029851,0.40257533040880444
20370,ADORA2B,0.22858469795373487,0.24229569621485672,0.2592236810382997
20371,NCOR1,6.072496609723486,6.052504602240437,6.027415485799901
20372,PIGL,0.9078058541109871,0.9130832616213213,0.9199696258734227
20373,CENPV,0.9006688388550698,0.9020794704049294,0.904500902493724
20374,PEMT,11.246164501946973,10.927064173338342,10.544579071389817
20375,MPRIP,1.8027652643016898,1.8180685448392724,1.8366177576145921
20376,RAI1,1.6970947864529673,1.7105728713551185,1.7261645493664655
20377,COPS3,3.810215499798154,3.812560260209739,3.814589488322433
20378,ALKBH5,4.830824782996222,4.828053389762473,4.82342809959739
20379,CCDC144B,0.49394804846549406,0.4878252552195428,0.4802319390801456
20380,GID4,0.6291695668396101,0.6410015549887161,0.655498348164183
20381,SMCR8,0.7591166644761865,0.7628804471832782,0.7673040553900728
20382,B9D1,2.654332016992865,2.631161693980389,2.602423606991557
20383,TMEM11,3.360763883129796,3.363149096998785,3.3661531259146624
20384,KSR1,0.20509996529467064,0.20700250541719079,0.20944728470963106
20385,KRT18P55,0.050310544816558625,0.05363911058597672,0.05778683797923777
20386,FAM222B,2.8050898414369745,2.8236495645063084,2.8449636142920656
20387,NLK,1.126015448132606,1.1240595104639803,1.120905274554034
20388,SUPT6H,2.9080091156495236,2.8980264297946237,2.885746236052786
20389,SSH2,1.636044353370225,1.6150820618619912,1.5898190753247787
20390,TAOK1,3.3718421199523023,3.3551575220852645,3.33399060407058
20391,TEFM,1.4621520955790839,1.4688250211483203,1.4761192897151083
20392,GOSR1,3.6846603085549874,3.666118535690002,3.6432392144459556
20393,NF1,2.6851424182157313,2.6782093549432506,2.669181382290662
20394,SUZ12,1.6184679959989874,1.6141251152303588,1.6087254775042132
20395,RAB11FIP4,1.5899507056553426,1.6359513721068708,1.6930381253395421
20396,OMG,0.02644843262854945,0.026358481752240225,0.026258116383405628
20397,RHOT1,2.626214162791199,2.6274077231968045,2.6280893351809436
20398,PSMD11,5.472767368561171,5.498987878419641,5.529565555797611
20399,MYO1D,4.806859187274378,4.797294447033168,4.783829462549824
20400,RAD51L3-RFFL,0.0,0.0,0.0
20401,GAS2L2,0.007911730539162538,0.007979683322753858,0.008074604747657994
20402,AP2B1,5.56331856889707,5.5664329760206765,5.569071749960297
20403,SLFN11,0.10882180381804639,0.11501911856868886,0.12278816758307588
20404,CCL23,0.0,0.0,0.0
20405,MYO19,1.553286615556002,1.5611441967907622,1.5710129713261507
20406,AATF,2.531646103580511,2.5469559188845454,2.5655791921965925
20407,SYNRG,3.1647150895237997,3.1553786060482003,3.143191182553493
20408,TADA2A,0.8057550192615207,0.8068993482677606,0.80816291914613
20409,FBXL20,1.5680371653597382,1.5786598982849904,1.5914615379747066
20410,CWC25,2.209545378598693,2.207997258102575,2.2062103997844784
20411,PLXDC1,0.1777694477198836,0.184542857262634,0.1927609982415159
20412,LOC100131347,0.040067238013837415,0.039725833099613486,0.03934807365983139
20413,FBXO47,0.0038136806633091015,0.003808396850783677,0.003802223087411691
20414,ERBB2,1.4757087682851004,1.554283469939884,1.651348515714521
20415,WIPF2,2.7172990980409417,2.7230271727584476,2.7306101055827092
20416,IKZF3,0.005784862197434373,0.0057181717240827505,0.005628442614172096
20417,PSMD3,3.5856637090502375,3.6150699323433075,3.650489359566269
20418,KRTAP1-3,0.0,0.0,0.0
20419,KRT26,0.0004029597900078389,0.00043466471211671593,0.0004757090574588725
20420,ATP6V0A1,5.927944073705188,5.869675243764797,5.796023708142599
20421,TUBG1,2.8597822413955916,2.8562043024717174,2.852847161111796
20422,STAT3,6.799666316811763,6.802843710211359,6.806684348786864
20423,FKBP10,0.7013203508720155,0.7192913936639972,0.7418719702225172
20424,STAT5B,2.1516895146423254,2.1261221109949666,2.0949667418793183
20425,TTC25,0.37637046913453653,0.3693383564656238,0.3609198759336866
20426,NBR2,0.8538763906049178,0.8523251938150225,0.8499672812483733
20427,PYY,0.16029008995833519,0.1528583553975857,0.14402598234352593
20428,SLC4A1,0.002469689510413399,0.0023813392069087533,0.002278410331560684
20429,CRHR1,0.0071832434319726276,0.0070456129046459134,0.006846302594843784
20430,DCAKD,3.7069655806516035,3.6459931732952056,3.5714461354777938
20431,MAP3K14,0.8415437302907625,0.8539348481904093,0.8686785058040642
20432,PLEKHM1,1.1381868908414294,1.147396776867777,1.158418222798571
20433,ARL17B,0.0,0.0,0.0
20434,KANSL1,1.9414973593625577,1.9416964318707632,1.9419723608467332
20435,NSF,4.036053618805563,4.020768226844812,4.000110199839658
20436,ARL17A,0.05631461996483354,0.055574373476614404,0.05462897103504706
20437,NSFP1,0.0,0.0,0.0
20438,NPEPPS,4.447493262415575,4.468564288282058,4.493061204498256
20439,CDC27,2.7962869321841732,2.7929212011657336,2.788219105493866
20440,SP2,0.995889794785482,1.0082189696641166,1.02289781546401
20441,EFCAB13,0.5449518316059281,0.5359576096566641,0.525144917428463
20442,KPNB1,4.393159650688907,4.401148669901533,4.410518628894192
20443,ITGB3,0.19294511672817072,0.20358554231834347,0.21654660356566052
20444,LOC100506325,0.09781340167129858,0.09723908514803217,0.09657260577485356
20445,CALCOCO2,7.06617919210445,7.008582558535629,6.936149625914863
20446,SKAP1,0.04871014286258352,0.04965658941628871,0.05081267320685533
20447,LOC101927166,0.0,0.0,0.0
20448,SPOP,3.921554930128798,3.919875125078264,3.916523237693505
20449,NGFR,0.05365282318745098,0.054283980523930776,0.05485279061196472
20450,FAM117A,1.5983605314151992,1.5697975539707694,1.533877378535141
20451,LOC102724596,0.022080382522459637,0.02221534186922102,0.022325314519235258
20452,SPATA20,3.2600486023891357,3.291244369434726,3.330810933968946
20453,SPAG9,3.850546772347433,3.8790988002998477,3.9135794531981225
20454,ABCC3,1.9900897225792973,2.115068587247566,2.269890039363293
20455,CA10,0.2596987103744919,0.24884238231494926,0.23557090951115062
20456,LOC440446,0.0,0.0,0.0
20457,STXBP4,1.1002507396521677,1.0900590403208466,1.0778338625283674
20458,HLF,1.4189357761287722,1.401855726837121,1.3795199479512832
20459,AKAP1,2.1193387734175078,2.1456404045500936,2.177414581692934
20460,DGKE,1.1590895920426216,1.1585509673025134,1.1572532529987034
20461,CUEDC1,1.560769141523118,1.5705071845350094,1.5818616811285129
20462,RNF43,0.7981441935069887,0.7986023431330038,0.7987517279771731
20463,PRR11,0.0878735440314451,0.08859684436795816,0.08953467275583414
20464,PPM1E,0.34054349768703696,0.3400524821956359,0.3384454272778359
20465,TEX14,0.045503446334662696,0.044805428122919676,0.0439328947320912
20466,TRIM37,2.2542391538942375,2.250329695133805,2.244257493711133
20467,YPEL2,2.4795365324548726,2.4935392113043995,2.5090596115112116
20468,LOC101927728,0.0,0.0,0.0
20469,USP32,1.0607325877916916,1.0633880100884172,1.0663659783670907
20470,VMP1,4.527190580832982,4.6059960989340825,4.701063305161206
20471,APPBP2,2.9348097139184652,2.935282840987681,2.9346666085147373
20472,TBC1D3P1-DHX40P1,0.0009601783338193612,0.000998581528469343,0.0010428208125866454
20473,LOC101927755,0.11824901468822087,0.11892020529253167,0.11969960438860613
20474,BCAS3,0.9802663562569793,0.9931911377119582,1.0082480989832712
20475,TLK2,0.967771285161083,0.9628567569945968,0.9566162756725203
20476,MED13,2.51569434804038,2.5155431491817386,2.515214597512268
20477,MAP3K3,0.9935487161351789,0.9956973977799876,0.998280037280502
20478,KCNH6,2.771353267628122,2.6588922875358123,2.5232263743636913
20479,TANC2,2.365212317424685,2.3527194220300163,2.335269163015003
20480,SMURF2,1.0949590049942635,1.110572447254473,1.1298408081350046
20481,ERN1,0.7708264094780332,0.7900724731134146,0.8131582467532505
20482,PLEKHM1P,0.3271935134551253,0.3312625332261554,0.3361806993747562
20483,CEP95,1.573045705057842,1.590536461752152,1.6114361811335973
20484,TEX2,2.0063835140030055,2.0018259377642065,1.9954599050507476
20485,RGS9,2.4342833931562105,2.375800177641261,2.3026340895085
20486,GNA13,2.0041072096994608,2.0230055674806953,2.044583406067459
20487,PRKCA,1.332555625479235,1.3789442193761294,1.4338928812310405
20488,CACNG5,0.04713307232839304,0.04592212525154121,0.04443347822263905
20489,APOH,2.3157916050435485,2.220626348508216,2.107465892128242
20490,BPTF,5.010010848864732,4.972455185707233,4.925733317897201
20491,HELZ,3.4682683650123804,3.4517492176513853,3.430939616147313
20492,PITPNC1,2.295038694092163,2.3137561278409384,2.335174308145382
20493,ARSG,0.3610774656209695,0.353718786671669,0.3446539909322399
20494,ABCA9,0.07820102125686339,0.07891711811485594,0.07960023424724656
20495,FAM20A,0.6590500510987843,0.6470540834586029,0.6316505186869524
20496,PRKAR1A,11.062988482136369,10.996943728746182,10.91284269597399
20497,WIPI1,1.994967336815434,2.044737508154164,2.106918829883364
20498,ABCA10,0.26043795204882586,0.2586866737744109,0.25611482511796846
20499,MAP2K6,0.41442669663620557,0.4177673898122072,0.4212593696727432
20500,LOC101928122,0.0016793152975460518,0.0017535347477520206,0.0018424747943667449
20501,SLC39A11,2.502671472144403,2.5048433416263833,2.50915463729624
20502,LINC00673,2.915694915365075,2.9360206571478376,2.957294116218636
20503,TTYH2,0.21843914825243357,0.22144724950221373,0.22535641643072157
20504,SDK2,0.22412363966912638,0.22541473594072584,0.22634647926435683
20505,HN1,3.8217158257372477,3.9113129475386557,4.022759872196211
20506,CD300E,0.004723731887006744,0.004941537760963036,0.005208683730685328
20507,SLC25A19,0.3848056740344089,0.3892913204351138,0.39495563658862337
20508,FADS6,0.009140650723775956,0.009391000086590159,0.009715833311528655
20509,SLC9A3R1,7.435816771094964,7.480453561158259,7.537986051541342
20510,LOC100287042,0.09211906360159818,0.09214401912558973,0.09217592000826313
20511,FBF1,0.27199752561276597,0.271492024014254,0.27079707976322126
20512,SRP68,3.9158177675760806,3.9209200230664174,3.9269068793924067
20513,RNF157,1.0033467281006048,0.9878368697445075,0.9674506372127586
20514,RECQL5,1.3252950122952625,1.3234043406744298,1.32109835620684
20515,LLGL2,5.647762100301111,5.649508245634774,5.651934691040096
20516,PRPSAP1,3.1814624491856924,3.1946186994391077,3.210724675490904
20517,UNK,1.7712245066182937,1.7774721110960043,1.7838574043598152
20518,SEPT9,2.646785823055835,2.6929958113560883,2.750939154414476
20519,SEC14L1,2.4167096023873738,2.3897433726488964,2.357753689660021
20520,JMJD6,2.4833026183525724,2.4809314741492416,2.4779314610871506
20521,ST6GALNAC2,0.8661440328109646,0.9206762734304013,0.9875335305031323
20522,C17orf99,0.002808508091757905,0.002898721951953679,0.0030089936559954916
20523,TNRC6C,1.1223834407474944,1.112528872706815,1.099946858515584
20524,PGS1,1.489071993098081,1.488835942916073,1.4883975506613494
20525,RBFOX3,0.46652770898538093,0.4680371260871088,0.4675690333416693
20526,USP36,1.591501973038486,1.594573645200647,1.5982207415324177
20527,CYTH1,1.491855963387164,1.5131354410009659,1.5395979080252733
20528,RNF213,4.406377855122398,4.421254091287613,4.441900126414875
20529,TBC1D16,1.221081741141203,1.2599218072759542,1.3080436293652136
20530,LOC100294362,0.11795987544493539,0.11824698094309852,0.11854981481469075
20531,EIF4A3,4.757363929464346,4.769898566986872,4.784771306267957
20532,NPLOC4,3.2031159370842066,3.212101037898661,3.222827749088584
20533,TMEM105,0.022489111642177585,0.022430269106340127,0.022383750119182762
20534,BAHCC1,0.49360042182540814,0.48969332243390784,0.4847677912525276
20535,BAIAP2,2.579379999010023,2.559984025808755,2.533154140201794
20536,CEP131,0.44689611148845015,0.45184355687147254,0.4578253992281159
20537,CCDC57,1.6893737574717278,1.6593343431714014,1.6230304711933625
20538,ASPSCR1,2.0142015100938733,2.0047885199628324,1.993662397496812
20539,CSNK1D,5.562332504552433,5.574196236955736,5.587582654952155
20540,FOXK2,2.145973402657768,2.131184181350703,2.1131169807159025
20541,OGFOD3,3.076461797127915,3.039334904524014,2.995125375457704
20542,B3GNTL1,0.41364352036109014,0.4164240302214982,0.4199728490009739
20543,DOC2B,0.0016683555492207009,0.001773844718901233,0.0019074048179685136
20544,LOC100506371,0.015566480147416567,0.01541773701237091,0.015236240646018223
20545,LOC100506388,0.09413633130734096,0.09539812623151468,0.09705014172468508
20546,FAM101B,0.1523879368384118,0.15884349362925726,0.1666663057734304
20547,FAM57A,1.5494773581064678,1.5558194475355058,1.5639917902002856
20548,DBIL5P,0.06559996787328881,0.06539573304447362,0.06515505238638718
20549,GLOD4,4.675724606716119,4.688894878005033,4.703566298073031
20550,RNMTL1,1.558753366495828,1.573069285672272,1.59016716698646
20551,TIMM22,3.1898265326857733,3.1901103322121407,3.1900670301790477
20552,MIR3183,0.0,0.0,0.0
20553,BHLHA9,0.0,0.0,0.0
20554,YWHAE,11.781419857417328,11.714428201152627,11.632270239636387
20555,TUSC5,0.0,0.0,0.0
20556,CRK,3.04473233086483,3.102828089546455,3.1738023396435584
20557,MYO1C,3.368121971039882,3.435258578367877,3.5196094213768023
20558,INPP5K,2.1150890844782366,2.135047538091154,2.1588364719892104
20559,PITPNA-AS1,1.069408774736423,1.0688426719150168,1.0676288409292172
20560,RILP,0.5831929087988398,0.6059240749897655,0.6337802448354358
20561,SCARF1,0.10670625428087983,0.1095882056502613,0.11294400942437521
20562,SLC43A2,2.50597862451829,2.4892248293032115,2.464871675011834
20563,SERPINF2,0.07470318848593124,0.07807499292943021,0.08239074057693184
20564,SERPINF1,0.34867875069796667,0.36783464291439905,0.39167253920482054
20565,MIR22HG,1.1899431924058912,1.2100921622432335,1.234740947990113
20566,WDR81,0.7646863880531392,0.7739692610987707,0.7852851014595751
20567,TLCD2,0.22942761429667852,0.23380933447901614,0.23934673272702317
20568,MIR22,0.0,0.0,0.0
20569,RPA1,2.6512719650021075,2.670377271582758,2.693311471287919
20570,OVCA2,0.7832721983531782,0.7897264889424276,0.7977514026042456
20571,DPH1,2.1043729632518455,2.100251358615135,2.0942882169880845
20572,HIC1,0.25950889635028346,0.26389475055626443,0.2692725960581051
20573,MIR132,0.009034427506075037,0.00876806716854166,0.008450723566850324
20574,MIR212,0.0,0.0,0.0
20575,RTN4RL1,0.369279399299641,0.35879034989287123,0.34606324551485435
20576,LOC101927839,0.002054222588092317,0.0020515638897882784,0.0020426076663579017
20577,SGSM2,2.1833914451792062,2.1581309217053013,2.126590700258273
20578,MNT,1.0831594485846594,1.0848709375829937,1.086666286702368
20579,SNORD91A,0.0004891729550590793,0.0005190091742560672,0.0005566921210085993
20580,SNORD91B,0.0006457005722291813,0.000623155631054146,0.0005962195435633257
20581,LOC284009,0.03121281128505386,0.030665592194331244,0.029946789216271454
20582,CLUH,1.7067648124570112,1.7514425795085389,1.8065246782411573
20583,PAFAH1B1,3.936922496703932,3.9330193729705654,3.9271235222677316
20584,MIR6776,0.0,0.0,0.0
20585,MIR1253,0.0,0.0,0.0
20586,LOC101927911,0.05952190375467283,0.05819062863960437,0.056565740326856434
20587,OR1D5,0.0,0.0,0.0
20588,OR1D2,0.0,0.0,0.0
20589,OR1G1,0.0,0.0,0.0
20590,OR1A1,0.0,0.0,0.0
20591,OR1A2,0.0014515838188368063,0.0013519057126793969,0.0012375212222241426
20592,OR1D4,0.0,0.0,0.0
20593,OR3A4P,0.0,0.0,0.0
20594,OR3A1,0.01845709099304662,0.017491978499385944,0.01635787457228324
20595,OR3A2,0.008504234560012206,0.008225036025017169,0.00789341230157748
20596,SPATA22,0.06989713982879457,0.07028063232788334,0.07066257969474048
20597,OR3A3,0.0,0.0,0.0
20598,OR1E2,0.0,0.0,0.0
20599,OR1E1,0.00173879415278569,0.0017696800464343451,0.0018145809196123608
20600,ASPA,0.03814738925261033,0.03959748025634316,0.04137874594127624
20601,TRPV3,0.10119778575420207,0.0996224735029954,0.0978850211977038
20602,TRPV1,0.3021967478438597,0.3041025503408751,0.3064098829195725
20603,P2RX5,0.049419177144877834,0.04983898419242274,0.05022653315826405
20604,P2RX5-TAX1BP3,0.29788338120936114,0.299241769454148,0.3009857268066151
20605,TAX1BP3,0.9230575284889139,0.9589892768881728,1.0035030873101116
20606,EMC6,1.0421183526412758,1.048488228285299,1.0565418834255444
20607,CTNS,1.272880942555329,1.2872203238928868,1.3046807331983712
20608,GSG2,0.022192990622850448,0.022845857051238493,0.023654835208386238
20609,C17orf85,2.624977550921192,2.6165748439205725,2.6069785964780627
20610,CAMKK1,1.314840233609097,1.2969494909256956,1.2731906933833168
20611,ATP2A3,5.536344177478846,5.446235883777312,5.329084212698134
20612,CYB5D2,4.257889427528885,4.218273757334041,4.17024885647732
20613,ANKFY1,2.2908775294819934,2.2929602666819293,2.294669253428146
20614,LOC103021295,0.0,0.0,0.0
20615,SPNS2,0.9558966690723116,1.0217195894273141,1.1027831564829889
20616,SPNS3,0.05708607906481056,0.06100414994600558,0.06580994650279624
20617,SMTNL2,0.014370311222220846,0.01451070204101406,0.014702883321710568
20618,GGT6,1.129896121494234,1.2096916136321136,1.3087119408474404
20619,ALOX15,0.035631993888426416,0.034550182034334014,0.03323170279677194
20620,CXCL16,2.8123949573645706,2.916324650896521,3.0450551973299107
20621,ARRB2,1.2315163776196654,1.2500634413142815,1.2725985668779851
20622,LOC101559451,0.08625081279347198,0.08472290414752234,0.08281569641897982
20623,VMO1,0.039169631599005474,0.03984696373604184,0.04068904746044446
20624,ZMYND15,0.07655947364989185,0.07974220853716621,0.08373805902235401
20625,TM4SF5,0.369235293724636,0.36013584785557845,0.3496404639712116
20626,PSMB6,8.075966957574382,8.047321044222544,8.01286529496972
20627,GLTPD2,0.17274203562958573,0.17183927064121488,0.1708026585705663
20628,MED11,2.278206342983905,2.2902919949296465,2.3052722798351564
20629,C17orf107,0.21884110273583512,0.21856775071841553,0.2181041135413995
20630,SLC25A11,4.48408504168474,4.490759186761465,4.49898880627551
20631,MINK1,2.5729758973569723,2.5663379096003873,2.5580853001210713
20632,RNF167,4.414504510631516,4.416912362989358,4.420090715937007
20633,CHRNE,0.08592483728008495,0.08589243879086636,0.08593074166575468
20634,GP1BA,0.04770131662710569,0.04610367285579282,0.044178556051708597
20635,ENO3,0.3001357119025786,0.2982903134434028,0.29638087128587276
20636,KIF1C,1.6949519593624525,1.7543014821253797,1.8279848778169847
20637,INCA1,0.251544178926988,0.2487051688803281,0.2453151790943929
20638,CAMTA2,2.8645842824178858,2.8431335833016607,2.8168367226605424
20639,SLC52A1,0.0046319654460868775,0.004700805529463262,0.004790674359867333
20640,SPAG7,4.458888226440218,4.45067111798789,4.441839324640776
20641,MIR6865,0.003562601134929539,0.003526327182894307,0.0034755030965372313
20642,MIR6864,0.004805042448038184,0.004659084029539054,0.004475424960749137
20643,LOC102724009,0.04021621657484144,0.04212071125457303,0.0444704083369266
20644,ZNF594,0.5323315557468352,0.5261546969515202,0.518169607463715
20645,ZFP3,0.793772736008831,0.7987136813095619,0.8042212804605914
20646,USP6,0.08120963145842466,0.08007429669217686,0.07864911596742259
20647,ZNF232,1.3183507727111163,1.3165541277558939,1.31415348799005
20648,SCIMP,0.0562682501101738,0.055628707034369895,0.05481091719256007
20649,RPAIN,4.348592986919537,4.327162058880886,4.300526184673595
20650,DHX33,0.832529856647716,0.8376706438450277,0.8438800707451151
20651,NUP88,2.267972326371579,2.2874283581109025,2.3109792051322158
20652,C1QBP,4.989138575810858,5.009583423355183,5.035510877963231
20653,NLRP1,0.042295546110950225,0.04454526208781901,0.04726366583993213
20654,LOC728392,3.4429360719395286,3.3781920168302793,3.2935136240834746
20655,MIS12,1.4662321949058585,1.4845971995262648,1.506121522258094
20656,DERL2,2.8636350106486708,2.886748017677025,2.9150782976799428
20657,WSCD1,0.35866654727702774,0.35736845306468334,0.355119817327431
20658,AIPL1,0.0006349124889451365,0.0005953543484665129,0.0005494996025096756
20659,FAM64A,0.03273978469593666,0.03281774387373413,0.03293711377394872
20660,KIAA0753,0.778031778674718,0.789342186938012,0.8028738074971078
20661,TXNDC17,5.457894768354879,5.473112389132836,5.493075936953902
20662,ALOX15P1,0.061256453915666184,0.05972483125453177,0.05780438600974158
20663,XAF1,0.10435727141054695,0.10992161462696923,0.11668852614035577
20664,MIR4520B,0.0,0.0,0.0
20665,SLC13A5,0.10990721383550242,0.10860914877171376,0.10681533082303235
20666,C17orf100,0.9267105761225143,0.9185281233502178,0.9077702187263021
20667,MIR4520A,0.0024498967175745,0.0023218853320393345,0.002168807264886922
20668,TEKT1,0.0015869056348258865,0.0017020534398578112,0.0018447574675234102
20669,ALOX12P2,0.4489585984089085,0.4466527870494567,0.44332591112393693
20670,RNASEK,0.5565675700056503,0.5604798925678257,0.5653046200508607
20671,C17orf49,0.0,0.0,0.0
20672,LOC100506713,0.48014790794948625,0.4721807219870167,0.46240187567568564
20673,RNASEK-C17orf49,0.014857038512364409,0.015032916173461044,0.015266785338862115
20674,SLC16A13,0.37349034214955573,0.37680634083517023,0.38114823166353
20675,MIR497HG,0.2464237477986915,0.2462056484505223,0.24606408133735844
20676,ALOX12,0.1618196268526487,0.16125047466287754,0.16051012795549344
20677,MIR195,0.0,0.0,0.0
20678,MIR497,0.0,0.0,0.0
20679,BCL6B,0.03256007683550619,0.03265094377050076,0.03275010230409865
20680,CLEC10A,0.008077717779833885,0.0083020892904776,0.008574977554272983
20681,ASGR2,0.003544360924640116,0.0035004178328964033,0.0034456945554718
20682,CTDNEP1,2.446877156643494,2.442362666379615,2.4367557870136514
20683,CLDN7,9.442244967612414,9.545569277454977,9.676186123491966
20684,GABARAP,15.792740413291567,15.720064423105118,15.627897933240778
20685,ELP5,3.2451097004826837,3.247218345558521,3.249363678951789
20686,DVL2,2.2758338793527564,2.2773164521299263,2.2785674219678977
20687,ACADVL,10.701760750408102,10.721178968077382,10.748266556130103
20688,SLC2A4,0.08131831101802918,0.08167919979398262,0.08213210119180321
20689,YBX2,0.04554318542891678,0.04520848657293051,0.044865890387809255
20690,MIR324,0.036605709422134175,0.03626894115900571,0.035867227969839675
20691,PHF23,2.2352712981176355,2.2429562743816596,2.2519820214939905
20692,DLG4,0.6855815664229323,0.6695462095675896,0.6497095095187663
20693,PLSCR3,0.10668953353898683,0.1096494177354517,0.11331450288263147
20694,EIF5A,6.694697560143317,6.701478595013607,6.711965296697567
20695,GPS2,4.343409738925337,4.338964609329013,4.332524640749096
20696,NEURL4,0.9079770866508935,0.8983606925132953,0.8864060141502966
20697,NLGN2,0.7644367475030083,0.7550356892432717,0.743819603034156
20698,ACAP1,0.47061351672210877,0.4587851752200276,0.4446518637894905
20699,TNK1,0.9928820724858238,1.0016016952897588,1.0124460733509244
20700,SPEM1,0.0018553981607740487,0.0018053065543844338,0.00174463555034353
20701,C17orf74,0.0006651691664658892,0.0006510650769322328,0.0006344208056253084
20702,TMEM256-PLSCR3,0.010855634545134371,0.01095959029163045,0.011096650276188837
20703,TMEM95,0.0033085039009955026,0.003374272059043889,0.003445757937643284
20704,KCTD11,0.7973101689685491,0.8102315939739801,0.8260390627590272
20705,TMEM256,2.50200010271115,2.5049263149351106,2.509364798078093
20706,TNFSF13,0.970997265573386,0.9835011353465221,0.9993460477267264
20707,TNFSF12-TNFSF13,0.0,0.0,0.0
20708,ZBTB4,3.2553092362849183,3.238636926158845,3.2170046309817564
20709,FGF11,0.11856728978473058,0.11922633547261359,0.12009938014327273
20710,TNFSF12,0.8859764377631588,0.8802213805803186,0.8729668503797441
20711,POLR2A,5.949365957022587,5.933555512944466,5.915840445711333
20712,CHRNB1,1.342389768083971,1.3459609861665585,1.3504161678857238
20713,SLC35G6,0.004087175228746814,0.004174444359002272,0.004278236642002249
20714,SHBG,0.04303789331081854,0.0435459022645969,0.04412626618271276
20715,EIF4A1,0.0,0.0,0.0
20716,CD68,2.043680295897864,2.090242556534962,2.1481129690931207
20717,MPDU1,4.208409458228658,4.222930357676055,4.241739526530363
20718,TP53,1.5442274896474761,1.5889513525063774,1.6438907872681117
20719,ATP1B2,0.9422905678175367,0.9278917991765002,0.9086393057571579
20720,SNORA48,0.16565150688029065,0.16755790243731977,0.1699203026151784
20721,SNORA67,0.2338553531579695,0.2349028723298899,0.23611664603012336
20722,SNORD10,1.110749684841911,1.1134350180618091,1.1174072159614596
20723,FXR2,1.5534410517807848,1.546184546974859,1.5369494995381423
20724,SOX15,0.13067318839255046,0.12737922645375158,0.12350774153510644
20725,SAT2,4.272603943067936,4.291369001614898,4.313214125621039
20726,RPL29P2,0.006364813168741041,0.006219782839002774,0.006051448870527618
20727,EFNB3,1.0752946324355073,1.0539933892553617,1.0265692359291938
20728,TRAPPC1,5.464673723607475,5.455234057089418,5.4449315519239265
20729,KDM6B,1.7217354723559615,1.7337729465810776,1.748718848460496
20730,CHD3,3.6144716776533365,3.6065830656339464,3.5965784922211137
20731,KCNAB3,0.07921951315263807,0.0783059920157665,0.0772039185070337
20732,TMEM88,0.08792361734893468,0.09023332729115406,0.09299336786915577
20733,NAA38,5.579832933377851,5.525486102463091,5.458511943194141
20734,CYB5D1,0.7348769041270004,0.7449841001890886,0.7565846966666424
20735,SCARNA21,0.07246018081533837,0.07265791673715964,0.07293879015797734
20736,CNTROB,0.9893730323561798,0.9922165734813031,0.9954765449564995
20737,LOC284023,0.5111617682688379,0.5087721645120474,0.505776350835257
20738,ALOX15B,0.013380707096958138,0.013847041057533779,0.01441400088891954
20739,GUCY2D,0.021413836667411028,0.022434411636883853,0.02367293829278199
20740,ALOX12B,0.05278625315462206,0.05349973809670562,0.054343884738494795
20741,MIR4314,0.0,0.0,0.0
20742,HES7,0.003976412161925692,0.004137200270873842,0.004333755749860527
20743,PER1,1.8003018969503768,1.7808403828165664,1.7573076255068922
20744,ALOXE3,0.041667980935641225,0.043389564158803226,0.04546567500481891
20745,TMEM107,2.017271522010618,2.008915845318182,1.998807069918306
20746,VAMP2,7.254893036085949,7.13074970650913,6.976659933912307
20747,C17orf59,1.2939867796637077,1.3048846208835931,1.3178793541162261
20748,AURKB,0.06825219312940838,0.06879411858134198,0.06954340877617372
20749,MIR4521,0.012848178284926152,0.012362928343949588,0.011771082960089371
