,index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
550,patient6_D17,3.6032357,10.068454,-1.2026905,-1.4731109,0.51753354,0.16430901,-0.0885497,-0.06556372,0.037425727,-0.043811113,-0.07056795,0.18620148,-0.045492545,-0.0142001305,-0.022693342,-0.054097712,0.08043378,-0.027315985,0.1638945,0.07383041,0.029632302,0.053974777,-0.04861612,0.051986434,-0.0048961155,0.05558408,0.033559144,0.0073099616,0.026917579,0.022593204,-0.033437967,-0.0035846035,-0.02982159,-0.0039151045,0.012135021,-0.014950116,0.0069425004,0.011049798,0.012458017,-0.0017020168,-0.010941386,0.006481841,-0.0018641163,0.0011795339,0.007561438,0.0018668657,-0.0010355994,-0.0020684714,0.001983463,0.0053703985
551,patient6_D18,-8.159031,-1.7817138,-0.7692324,-0.19388735,-0.019994192,-0.10363727,0.71803266,0.4500177,-0.12449666,0.057705395,0.18755724,0.07924648,0.00025340368,-0.030820705,0.05133992,0.0012454052,0.015211054,-0.015708968,0.0026111335,-0.0018192489,-0.014115016,-0.0015534582,-0.016917422,-0.009987612,0.011475984,0.010408337,-0.0024008276,0.003612334,0.005111895,0.00043892825,-0.0042766184,0.0032091376,-0.00030877322,0.00043084982,-0.00443009,-0.003035055,-0.0011317394,0.0012931807,0.00025926883,-0.0035413243,0.001077574,0.0016889881,-0.0003260631,-0.0065730275,-0.0013116417,0.0003160256,-0.0003007127,0.00062467874,0.0029381167,0.0016379176
552,patient6_D19,3.646613,10.015231,-1.2961695,-1.583543,0.55881494,0.33085263,-0.068420105,-0.0755404,0.078793906,0.12425227,0.1975061,-0.34818056,0.17146552,-0.06498515,0.120093256,-0.08127812,0.04955769,0.08280101,0.030690197,0.003662761,0.06117946,-0.026562996,0.00723731,0.013736446,0.022612631,-0.037554346,0.0049568554,-0.006773898,-0.0087192,0.0028149057,-0.0071958317,0.0007336615,0.0009852124,-0.014288853,-0.0024684637,-0.0029008745,0.01303859,0.012280385,0.0016602696,-0.010854926,-0.0064466684,-0.0057796147,-0.004218994,0.0026981533,0.011681776,0.002158117,-0.0012690302,0.003936543,0.00071186223,0.00807763
553,patient6_D2,9.385232,-4.966566,-0.19855264,-0.0008952802,-0.38645858,0.6360032,-0.6218985,0.8408052,-0.015547526,-0.03710705,-0.017201297,0.0060848435,0.097928144,0.03378037,-0.00123064,-0.024713682,-0.06616967,-0.0065767057,0.006886843,-0.0071112486,-0.006551416,0.02600512,0.008531462,0.0052090716,0.00017976508,0.008421456,0.012674002,-0.034183856,-0.027400278,0.016421987,-0.028672157,0.020458398,0.011638494,-0.026419897,0.0010834403,-0.009494181,-0.02666967,-0.014029006,0.029283125,0.0016146575,0.008558767,0.0011757051,0.027453642,0.002900396,0.012204156,0.008739734,0.0009123035,0.017353786,0.027552271,-0.018001525
554,patient6_D21,1.996834,10.165561,-2.3454614,3.7464273,-1.1434034,-0.5985934,-0.016883668,0.00429695,-0.018899089,-0.011978224,-0.0078019756,0.032766964,0.002952763,0.016512869,-0.004977394,-0.0136382785,0.020596683,-0.022452377,-0.05436601,-0.060668733,0.12953082,-0.05764359,0.03453963,0.0011482943,-0.008844204,0.0722172,-0.04420474,0.017916372,-0.00049975276,0.023987837,-0.032255728,-0.015808338,0.0070964,-0.033876915,-0.0023036427,0.002316641,0.003923225,-0.019264191,0.0046465597,-0.0031050488,-0.008641074,-0.0071202293,-0.015266596,0.008832776,-0.007335295,0.01527772,-0.003799712,-0.002166434,-0.005096102,0.0026062329
555,patient6_D22,9.693833,-4.6983247,-0.250827,-0.5984808,-1.32113,-1.0895102,0.41946268,-0.5913797,0.012188459,0.04124674,0.038456935,-0.013838689,-0.01180181,0.013421721,-0.026959438,-0.0026365044,-0.05948889,-0.017462144,0.003646093,0.01021404,-0.017812967,0.014759713,0.00957459,0.016556073,0.01518604,-0.01132005,-0.012460438,-0.0010494441,-0.03417341,-0.0030156705,-0.00158006,0.022175143,-0.009777603,-0.007922927,0.035426974,-0.008372217,-0.019519664,0.010427948,0.013667076,-0.005195368,-0.0010538369,0.0071465126,-0.022198811,-0.0046288907,0.00271508,-0.0024408277,-0.0081229005,0.0040523326,0.00074616016,-0.0010317792
556,patient6_D24,1.9352967,10.018101,-2.4323187,3.5517912,-1.099822,-0.50765043,-0.039563034,0.011516276,-0.03775688,0.04081425,-0.043738592,0.0075164614,0.03259458,0.021194672,-0.038703043,-0.036809705,0.0026843913,0.01858048,0.08603754,0.07787238,0.007497482,0.05024868,-0.016943036,-0.017298048,0.09400685,-0.036145896,-0.11555439,-0.04547679,0.100586005,0.065047294,0.08030988,0.0086192535,-0.002789596,-0.0063026603,0.009626855,0.0070226775,-0.002488605,-0.038113978,0.0005432502,0.029163552,-0.0007785768,-0.00043900462,-0.0037888126,-0.0068585672,0.0010970947,0.003969514,-0.008619608,0.0039234213,0.0052549727,0.0037001937
557,patient6_D3,9.461108,-4.8835297,-0.2037042,-0.19772191,-0.6858909,-0.03667836,-0.2659807,0.39933017,-0.045417182,-0.03262455,-0.00822551,0.021254467,0.1784322,0.111594215,-0.006685038,-0.08081643,-0.056492213,-0.039917525,-0.020578476,0.0076815006,0.022269387,0.023867952,-0.010042251,-0.013540393,-0.008213657,0.0043117623,0.006724641,0.0043351837,0.008025282,-0.0021764296,0.0048715007,-0.011903636,-0.0022447237,0.008491532,-0.014684617,0.00627948,0.011832076,-0.0020612862,-0.0037588058,0.0003698435,0.0036888702,0.0034517534,-0.0007958737,0.0033499966,-0.0016459537,-0.0019351947,-0.00020231388,0.0042002653,-0.0038738828,0.0032040938
558,patient6_D4,9.627858,-4.781559,-0.21949957,-0.60519177,-1.2508734,-1.0786792,0.30632687,-0.44723308,0.004783427,0.0057977545,-0.0001343372,0.020612294,0.07264728,0.055658665,-0.029632295,0.07443361,0.06388058,0.02703264,0.017438577,-0.037086092,-0.02181747,-0.05116698,-0.037740167,0.07782033,-0.007557227,0.03568394,-0.007575917,-0.049901232,-0.003753604,-0.005532837,0.010650575,-0.00664825,0.0060429904,0.0043429965,-0.010655595,-0.0008083172,-0.016640421,-0.0030361724,-0.023313107,0.0067857797,-0.0030898757,-0.01068809,0.013918291,0.0011822932,5.9312937e-05,0.0052875876,0.0029646882,-0.0021424755,-0.01167114,0.0030794563
559,patient6_D5,-8.5326,-2.51416,-0.76412237,-0.05213434,0.011666825,0.07910857,0.2966047,0.17854004,0.47267842,-0.07990121,-0.014186777,-0.108102985,-0.052927278,0.099547654,-0.06008484,0.011625409,0.0148497075,-0.044531923,0.015083319,0.0016867465,-0.0022940503,-0.006251628,-0.0052240747,-0.008946023,0.00255756,-0.0037393544,-0.0033004917,0.0016833063,0.0009439011,0.0042190645,-0.0029081202,0.010131374,-0.0010594884,0.0047606626,-0.016506974,-0.014979624,-0.0030512768,-0.0027810317,-0.0009772382,-0.0038404441,0.0004984397,0.00057319726,-0.0018977611,-0.0024122498,-0.0011059587,0.00018810006,0.002579207,-0.0004259848,0.0014895084,0.0024749464
560,patient6_D7,7.903346,-4.364246,0.6737042,1.2934299,4.449163,-1.0927628,0.08265329,-0.09692083,0.010444131,0.0041003637,0.0020961766,-0.005799287,-0.0037915688,-0.012057578,-0.018372508,-0.011038053,0.010822904,-0.0021462135,0.0042048558,0.010374162,0.023054129,-0.01113939,-0.02885849,-0.034158543,-0.020904966,-0.0041032443,-0.01637111,0.0057931095,-0.014486078,-0.014666103,0.018241752,0.0017398922,-0.017543308,0.02249933,0.01810092,-0.006278738,0.0033952321,0.002336692,-0.03728275,-0.009682019,-0.023085043,0.0010653167,-0.0027537092,0.021260493,0.0001979942,-0.004145876,-0.010437048,-0.002221931,0.006934192,-0.0017433832
561,patient6_D8,-8.526847,-1.9543834,-0.12258148,-0.06968458,0.08165976,0.08490463,0.019653382,-0.010907785,-0.074386165,0.4048297,-0.12002006,0.11057092,0.06626853,-0.017856188,0.16920398,0.06805885,-0.014459473,-0.10084684,0.010157986,-0.0011193911,0.0029028861,-0.0055446457,0.005387108,0.001877008,-0.005991964,-0.007841467,-0.0026818782,-0.0012519408,-0.0047533014,0.013197906,0.0010445949,0.0028749271,-0.0010562974,0.0011644164,-0.00399397,-0.0022819208,0.002148087,0.0014297633,-0.0024622157,-0.0033873527,-0.0012999226,-0.001985933,0.000125774,-0.0010039161,0.00075644406,-0.0006398792,8.827193e-05,-0.00018946624,-0.00026203733,5.6674002e-05
562,patient6_D9,-8.219517,-1.7457732,-0.7784167,-0.21033885,-0.04185076,-0.15416534,0.6663109,0.4038856,-0.22311983,-0.10249711,0.14799222,0.0329166,0.04252012,-0.17119625,-0.07422988,-0.013523158,-0.009297632,-0.011006967,0.016146513,-0.011462087,0.0028151516,-0.0038579246,0.012147122,0.0065818666,-0.011091598,-0.003340078,0.007074932,-0.0003004568,0.00257497,0.0030413857,0.0039010344,-0.0029490974,-0.0018367874,-0.0022679986,0.005335761,0.0037517361,0.0020387229,0.0019509903,0.00038572238,0.0013006881,0.0010120645,-0.0002051213,0.00037741585,-0.00094261154,-0.00095860916,0.00071670994,0.00017328639,0.0004992765,0.0007689296,0.0004258544
563,patient6_E1,9.640322,-4.7776675,-0.22201483,-0.5442923,-1.2843859,-1.0379443,0.35559872,-0.5271383,-0.030815464,-0.022170635,0.051186096,0.02807773,0.20320484,0.13641444,-0.068641305,0.09998789,-0.031526778,0.031734187,0.07416898,-0.038161024,-0.04133795,-0.042365562,-0.017712941,0.02479127,0.0052727284,0.011150808,-0.0120906085,-0.018676523,-0.018399261,0.0033166485,-0.004051802,0.008212648,0.0021231775,0.0007919476,0.008125916,0.005342601,-0.007730582,0.0056634406,0.006550768,-0.0016561813,-0.0029001571,0.0015483638,-0.005343234,-0.0008161648,0.0015925993,-0.0020298979,-0.0016458371,0.0025830027,0.0020652006,0.00063443044
564,patient6_E10,-0.46999407,5.492842,8.882229,0.26221266,-0.45932323,-0.026883144,0.076094836,-0.024008328,-0.036575526,-0.0822741,0.0069382116,-0.03819649,-0.032788012,-0.00812076,0.015241627,0.07938981,0.023710659,-0.004711746,0.0033933253,-0.20292614,0.08151393,0.13818116,-0.056391634,0.004613827,-0.007141377,-0.029784145,-0.004030306,0.00070904545,0.035259537,-0.01639451,0.01343819,0.0127783725,-0.014556736,-0.06000168,-0.049377628,0.018518196,-0.02199177,0.043662883,-0.017892985,0.0033553315,-0.010595776,0.030295873,-0.004303461,-0.013157711,-0.011705692,0.009749028,-0.0028564348,0.0018555445,0.0048625353,-0.00072596036
565,patient6_E11,3.6037278,10.034455,-1.229425,-1.5880269,0.5823042,0.252859,-0.10984693,-0.070503145,0.06637695,0.014653285,-0.08772909,0.04991303,-0.03216021,-0.004058736,0.027096981,-0.17358984,0.070947394,-0.07767591,0.06141598,-0.1338644,-0.14117096,-0.0047423528,0.0066506336,-0.04615504,-0.059401974,0.042048983,0.004682437,0.021952633,0.013537552,0.010806188,0.0034032206,-0.0074436613,-0.005169099,0.011678892,0.017448228,0.0076938835,-0.009578154,-0.014782903,0.015179969,0.006492509,-0.017153854,0.01115405,-0.006291396,-0.016276233,0.010362031,0.010515608,-0.0021702307,-0.005973673,0.00063121057,0.0061966577
566,patient6_E14,9.560935,-4.8433213,-0.24852362,-0.43112662,-1.0019932,-0.44722986,-0.044085573,-0.035305075,0.05440359,0.033703905,-0.004894112,-0.030735344,-0.2549953,-0.16712795,0.042572707,0.07868579,0.00068402203,0.06217578,0.062851906,0.014501898,0.014627944,-0.0023949794,0.015319356,-0.074762434,-0.010167147,-0.0128646325,-0.005109316,0.009741335,-0.017559092,0.006798543,-0.003498192,0.012933476,-0.0032421167,-0.015072893,0.024324173,-0.011927817,-0.016544834,0.0018692644,0.003655041,0.001105585,0.000715957,-0.0032327722,-0.0069817905,-0.006810727,0.0016724559,0.000929586,0.00473241,-0.0046896306,0.003397908,0.0010520522
567,patient6_E15,10.16005,-4.7141404,-0.010176364,1.2908713,0.34408993,4.0284157,0.36716425,-0.35983926,-0.09121219,0.019732023,0.000984394,-0.010543313,-0.041184064,0.003993377,0.0023574536,0.027108012,0.011804639,1.8582818e-05,-0.024832908,-0.020350145,-0.04128965,-0.004248551,0.008112825,0.019067047,0.0005584024,0.011474997,-0.0135618355,-0.031770684,-0.009527452,-0.048914652,0.03618203,-0.054328516,-0.06452854,-0.044918917,-0.002905189,-0.051865783,0.018535256,-0.012334706,-0.018630568,0.008418847,0.009900152,-0.013908033,0.0041605053,-0.00561389,0.011340078,0.003999224,0.0009121132,0.017310211,0.0014543134,8.7072e-05
568,patient6_E16,7.829484,-4.3559847,0.69936,1.3314422,4.637083,-1.1357836,0.089703634,-0.09446816,0.008268684,0.007207551,0.0066474085,-0.006364148,-0.017976854,-0.009849266,-0.0085742315,-0.028112099,0.006032405,0.0056350967,-0.017217053,0.014534664,0.0190245,-0.028662693,-0.059843197,-0.02346935,-0.04033209,-0.005234203,0.004510999,0.012225544,-0.0057088644,-0.007948206,0.009093207,0.009443304,0.0054265955,0.0061277985,0.020495174,-0.0039888993,0.005551401,-0.0045286287,-0.026202708,0.008449045,-0.036971282,-0.0051972857,0.0031491602,0.010085035,-0.012082439,-0.008568455,0.0013273237,0.0087872585,0.0132096335,0.0044084894
569,patient6_E18,-8.773644,-2.8629158,-0.64964455,0.005875247,-0.051560443,0.13735455,-0.06197762,-0.010370332,0.51464576,-0.1879464,0.08123524,-0.070861906,-0.10375966,0.20376049,-0.07722098,-0.01990072,0.025116097,0.09985482,-0.028769694,0.0012711856,-0.017950797,0.023411099,0.009243378,0.013057773,-0.02585101,-0.0037935555,-0.006395334,-0.0022631942,-0.0053312634,0.021297945,-0.003603324,0.0061816317,-0.0002360413,0.010567284,-0.0069719665,-0.018116726,-0.00016803773,-0.0075606853,0.0025631245,0.0075287237,-0.0041704024,0.0049352315,-0.005185106,0.002199369,-0.0014752306,0.0011440092,-0.0016072105,-0.0030261574,0.00072543084,-0.007246258
570,patient6_E19,2.018893,10.133987,-2.3689775,3.6930609,-1.1304623,-0.57879,-0.015807724,0.009926707,-0.030023437,0.011429558,-0.016187277,0.027495423,0.0063139903,0.022307755,-0.020512838,-0.019113468,0.002247408,0.019345598,-0.0068835597,-0.006646267,0.09510405,-0.04056242,0.032503173,0.0036870837,0.024243629,0.045002457,-0.05714312,-0.0062402706,0.0528687,0.022213595,0.031936664,-0.005223655,0.005616171,-0.0040730564,0.016830223,-0.0056269295,-0.0040326207,-0.011836051,0.011078528,-0.0338539,-0.022078546,0.014631587,-0.0012065091,-0.00599693,-0.005163584,0.009003131,0.02975231,0.0073577743,-0.005802875,-0.0107850395
571,patient6_E2,3.6993196,10.095762,-1.2395692,-1.709016,0.59396356,0.29589242,-0.043970514,-0.032672502,0.05662055,0.106618226,0.14368072,-0.33023995,0.080464244,-0.047514323,0.026613083,0.084091425,-0.019520584,-0.008083963,-0.058067176,0.014590156,-0.017863134,0.035336964,-0.005923849,-0.00162163,-0.035347726,0.04667233,0.004554737,0.013116701,0.007837043,-0.009893179,0.020146117,-0.0008043586,0.009517255,-0.0021786261,0.0062881517,0.00684646,0.006980665,-0.005225647,0.005788901,-4.1241715e-06,-0.0032054654,-0.002572265,0.0048759975,0.0011890616,0.0060806037,0.0011694367,-0.0020353107,0.005840081,-0.0045525176,0.00044356447
572,patient6_E20,1.991511,10.118513,-2.365984,3.6751413,-1.1362898,-0.57838404,-0.026935646,-0.00013480755,-0.016779842,0.02228894,-0.019222343,0.041724265,0.012523254,0.015174434,-0.0064591896,-0.026493708,0.009374048,0.008892804,-0.004017456,-0.023802761,0.12278089,-0.042897344,0.02491322,-0.001694057,0.027688358,0.054265015,-0.053597834,0.013316916,0.032347772,0.01913809,0.008509685,-0.011622349,-0.0105593,-0.016114915,-0.0065866387,0.0107932305,-0.010422484,-0.02403609,0.018003128,-0.004841434,-0.024609903,-0.013692458,-0.02311276,0.0038349957,-0.0063039213,0.014571559,0.010163279,0.00037066816,-0.0068580033,-0.0056486423
573,patient6_E21,2.0870223,10.064347,-2.517095,3.6241684,-1.110166,-0.4832432,-0.024084896,0.0392103,0.023463735,0.031909905,0.022236109,-0.07572634,-0.018384144,-0.024026027,0.0030377947,0.040966827,-0.029097194,0.02322776,0.026439775,0.055444278,-0.18462549,0.065731496,-0.029845407,0.0026023847,-0.027728485,-0.07210105,0.08151724,-0.034718126,-0.012696909,-0.0339815,0.025280543,0.012588544,0.01736225,0.037633248,0.02386547,-0.02269283,0.0020613216,0.037207063,-0.022035852,-0.022522068,0.01953,0.0392288,0.035259407,-0.017091885,0.0067127217,-0.024356795,0.011597306,-0.0065066726,0.0007987876,0.004225851
574,patient6_E22,9.5745945,-4.8425956,-0.17667887,-0.39923918,-1.1149563,-0.7827995,0.22031163,-0.3609656,-0.07604444,-0.0730366,0.06864134,0.065050334,0.4114308,0.25458282,-0.11352297,0.1785307,-0.003686548,0.0471691,0.11267582,-0.067936145,-0.060322627,-0.061383523,-0.01621294,0.018982729,0.01887389,0.009690526,-0.008632112,0.021675043,0.0019448382,0.0037469927,-0.0039750556,-0.007730311,0.0074348855,0.0050777765,-0.001506739,0.0048589064,0.0060744532,0.003730255,0.0070483843,-0.0015203672,-0.0067101857,0.0015140531,0.0022024903,0.0037229173,-0.0032212283,-0.0043927664,-0.0025946798,-0.0037964568,0.0033200863,-0.0019583616
575,patient6_E23,9.456652,-4.9526377,-0.206366,-0.28871858,-0.7905748,-0.084534176,-0.36722875,0.48121676,-0.005127317,-0.031699106,-0.056133952,0.026139783,0.08623566,0.0021095595,0.0004548443,0.043163836,0.13260056,0.0008633027,-0.045112144,-0.01826918,-0.03115549,-0.061397526,-0.029557683,0.045236897,-0.0052923965,0.010334008,-0.005376485,-0.021279173,0.03365525,-0.0038885125,0.0026692417,-0.030998994,0.0006082544,0.038369406,-0.051129334,0.04226374,0.052474603,0.00024209789,0.0019343371,-0.003919373,0.01076678,0.016500149,-0.015565169,0.012756619,-0.0003442846,-0.0050170054,-0.009413926,0.031509824,-0.0037676983,0.008668738
576,patient6_E3,1.9569254,10.098885,-2.2739232,3.599874,-1.0896837,-0.5938721,-0.01369955,-0.0030294522,-0.0978724,-0.00871485,-0.011525446,0.048238527,0.002779411,0.025332425,-0.015647428,-0.046560857,0.028879607,0.0018399409,-0.08959874,-0.1082537,0.2271945,-0.12857807,0.09548324,-0.01168171,-0.021850526,0.13073264,-0.10376306,0.021396989,0.027785284,0.0015049452,0.022535255,0.03405247,-0.011763664,0.013395425,0.004979621,-0.03228635,0.0057294257,0.020281691,0.01672504,-0.0016515674,0.001921156,0.009362874,0.012131009,-0.0007653735,0.0017598328,-0.005571406,0.01082963,0.0005772067,0.0011897285,0.004874335
577,patient6_E4,-0.4403329,5.468246,8.798618,0.25109008,-0.4281212,-0.019117886,0.07594863,-0.05401531,-0.0163583,-0.06557967,0.015904522,-0.0657712,0.0005470418,-0.023561979,-0.005308976,0.10178351,0.00044600188,-0.020439057,-0.037119698,-0.21359362,0.019564118,0.1860858,-0.07462824,-0.017915575,-0.065360054,-0.07979112,-0.08778787,-0.033830084,0.08008304,-0.02837402,-0.053291526,-0.0077379337,-0.030801177,-0.041609626,-0.03950112,0.0009019514,-0.027107818,0.05658505,-0.015284597,0.006486443,-0.017090617,0.019189455,-0.014008,-0.012221506,-0.011762747,-0.0004245688,-0.0125511335,-0.0029131654,0.00923735,-0.0057643782
578,patient6_E5,-0.61372924,5.390534,8.901794,0.35128406,-0.54107744,-0.05675803,0.036312353,0.09090574,0.03232185,0.01619678,-0.012586268,-0.002566866,-0.008021917,0.005391858,0.00904995,-0.06064697,0.013246909,-0.003765042,0.0045238123,0.11359743,-0.03524194,-0.0980995,0.033590335,0.013659646,0.036781333,0.030914977,0.04105083,0.020775473,-0.051542368,0.027656619,0.028255288,0.0011587957,0.0057237167,0.033651024,0.026302343,-0.00037979387,-0.0047562164,-0.043073196,0.006352102,0.0011767262,0.016296681,-0.023181617,0.0042939438,0.018584343,0.0070468797,-0.00339468,0.0022889052,-0.008547025,0.008739201,0.005832974
579,patient6_E6,-8.679032,-2.458886,-0.15249982,0.044518508,-0.007856743,0.13922402,-0.56525874,-0.34241876,0.313662,-0.1450937,0.10519844,0.04665482,-0.06614427,0.20401204,0.10108013,0.049469873,0.013764069,-0.0068642353,-0.028134411,-0.00068757037,0.0002435931,0.020851215,0.04257034,0.026809879,-0.061064646,-0.029659884,-0.002281074,0.003968098,-0.016426668,0.047594413,0.011963524,0.0025638642,-0.012483828,0.0024275067,-0.0016589559,-0.0033844728,0.00701451,0.0051181647,-0.0016918384,6.672695e-05,0.0011666766,-0.0023705426,0.0006849863,0.00025491475,-0.00017905227,0.0018938081,0.002553509,0.0031207432,-0.0023941475,0.0021534867
580,patient6_E8,-8.304797,-2.0691001,-0.4826358,-0.043562524,-0.016395617,0.0023001526,0.048841543,-0.0027680057,0.20151097,-0.18939775,0.08019569,0.03701391,-0.025284287,0.09890478,0.18527384,0.036398586,0.012005511,-0.07672943,-0.0012787835,0.0053437357,0.0046185507,-0.0057149855,0.0050847325,0.0002599382,0.0014641231,-0.0018298416,-0.0069994014,-0.0024897417,-0.0011773456,0.010275021,0.0035862732,-0.0063571106,-0.005231601,-0.0009752527,0.011205096,0.009096416,0.0040865066,0.0069505037,-0.00075114,-0.0012742282,-0.0005355506,-0.0036859268,0.0011198407,-0.004481768,-0.0008816624,-0.0016412698,-0.0011486652,-0.00075722986,0.001600399,-0.0022600698
581,patient6_E9,9.492794,-4.902123,-0.21178398,-0.3408679,-0.8322057,-0.1758141,-0.24969077,0.35346803,0.023060722,-0.018308166,-0.09378028,0.045750897,0.060505472,-0.05709551,-0.01636878,0.0329136,0.25544837,-0.011159938,-0.09570723,0.01672906,0.0060075703,-0.011155208,0.0007472949,0.0020066712,-0.0002092074,-0.013509195,0.014064973,0.005045796,0.019728286,0.0006768573,0.004063573,-0.009809363,0.0035218778,0.013863321,-0.008476264,0.009275377,0.008349781,0.0020953673,-0.004317542,0.0018400301,0.0012063426,0.0020208207,-0.003370143,0.0026754253,0.0024901459,-0.0015981576,0.0007365077,0.0045771175,0.00087108713,0.0016299293
582,patient6_F1,-8.247914,-1.8932307,-0.9568931,-0.20655398,-0.032084953,-0.16152473,0.87222797,0.5015943,-0.069873214,-0.124998115,0.003506196,-0.037525922,0.011444225,-0.050767433,0.0029273815,-0.007737209,0.0012057872,0.0012332759,0.014885428,-0.005248337,0.00079486164,-0.00047060827,0.0023131447,0.0030161561,-0.003321248,0.0009018302,0.0020291528,0.006287337,0.002100993,0.00021074334,0.002650081,-0.0004641418,-0.0033115277,-0.0025150066,0.0012716948,0.0053515327,0.0010424104,0.0020904206,-0.001338297,-0.0037096885,0.0024685352,-0.003270907,0.00035553807,-0.0034965992,0.00096806197,-0.00015716735,0.00040692976,0.0016563785,-0.0009506555,0.0033637478
583,patient6_F10,-8.704406,-2.6464612,-0.5961978,-0.0012532321,0.068218604,0.15287477,0.13803755,0.06710512,0.58292973,0.056983482,-0.16332203,-0.15139191,-0.008789079,0.03645177,-0.11132751,0.044474903,-0.0028506618,-0.1275956,0.057592113,0.0044993972,0.0248954,-0.024308767,0.009035211,-0.010396707,-0.0034792982,-0.018472845,0.005933409,-0.004771138,0.0057355165,-0.015849624,-0.0015879654,0.015981836,0.005398955,0.0021453304,-0.02291893,-0.019879764,-0.004567176,-0.007848071,0.0006483677,-0.002767316,0.0015137546,0.0045450036,-0.0012980036,0.0021672635,-0.0020190794,0.0029951963,0.005320718,0.000846679,0.00046411026,0.0064037777
584,patient6_F12,-0.6198216,5.3449693,8.930865,0.43409646,-0.5759796,-0.07709201,0.049568888,0.10382451,0.06450171,0.070323445,0.0005887111,0.0021152068,0.0804043,0.0044682017,-0.036499206,-0.07705875,-0.044306938,0.017963896,-0.026964137,0.26497492,-0.13892622,-0.13300347,0.08431435,-0.022184923,-0.052905854,0.004648912,-0.052729648,-0.011667216,0.0130035505,-0.015480209,-0.03559257,-0.026268918,0.0021495738,0.034247268,0.025812317,-0.0067121647,0.0011227942,0.009325003,0.006791676,-0.0053757825,0.013050872,-0.018417563,0.004500981,0.00061904837,-0.019956755,0.027371656,-0.0009972013,-0.0015016805,0.010339698,0.009771959
585,patient6_F15,9.3278675,-4.9834275,-0.19720465,-0.028612887,-0.31604198,0.5392379,-0.7360283,0.9661875,-0.015092192,-0.0055158166,0.0023982686,-0.045001328,-0.026719341,0.01863604,0.04651831,-0.04597954,-0.1507983,-0.016805101,0.029481594,-0.016111052,-0.022853505,0.012796815,-0.0013804189,0.044637915,0.0040207393,0.016475154,-0.023442598,-0.027589971,-0.02487207,-0.017630806,-0.0027926888,0.011484753,-0.0023989112,-0.002106104,-0.0024886832,-0.0064992504,-0.00736046,-0.009432818,0.00029366935,0.0011746606,0.0035339352,0.00397033,0.0029573755,0.005920746,0.0005629603,-0.0051145894,-0.0073960563,0.021454638,-9.279329e-05,0.004091149
586,patient6_F16,9.579656,-4.781827,-0.22527319,-0.459538,-1.0143636,-0.59760493,0.03415505,0.022228332,0.0038797592,0.01842242,-0.06324963,0.03616524,0.12178503,0.0267624,-0.02932063,-0.0913472,0.16645053,-0.08636747,-0.14916575,0.033631474,0.011823526,0.040365975,0.013660605,0.034441095,0.014470274,-0.018154364,0.01338641,0.020037249,0.013344262,-0.012896931,0.007039327,0.0026783943,-0.0062344787,-0.00039168497,0.010860188,-0.008245291,-0.0027282145,-0.00062805385,-0.0084504355,0.002597168,0.002958772,0.00044508683,-0.002906471,0.00021674525,5.7802074e-05,0.0016065894,0.0009420256,0.000855236,-0.0037148353,-5.3902448e-05
587,patient6_F17,3.6221411,10.057463,-1.2426518,-1.475468,0.5095005,0.25860876,-0.061330702,-0.076333955,0.045915462,0.08841176,0.06427686,-0.09572052,0.10186537,0.019911952,0.1269034,-0.18342136,0.08119364,0.10657483,0.13277704,-0.01287472,0.069114916,-0.076404594,0.031649202,0.0037461955,0.068672,-0.026628483,0.08657761,-0.0659172,0.05624895,0.03364623,-0.04297097,0.020360924,-0.0415319,-0.013197166,0.0077026025,-0.027139423,0.0024491688,0.02208997,-0.012951769,-0.0044363863,0.008630295,-0.0054414948,-0.00583683,0.013504387,-0.0087671755,-0.006956799,-0.00284924,5.375723e-05,0.0016354368,0.0002771697
588,patient6_F18,3.6169102,10.179604,-1.1531117,-1.6393868,0.5936892,0.19060037,0.0120977,0.02301653,-0.024269128,-0.07587524,-0.178381,0.32717893,-0.097164184,0.09947292,-0.04659646,-0.07233415,-0.0221354,0.011137088,0.024582457,-0.05063129,-0.018200958,-0.04566839,0.027081184,-0.027643207,0.02827222,-0.019463772,0.046903294,-0.042303577,0.033776056,0.0072853905,0.0018288887,0.0057873116,0.004225926,-0.009173944,0.007559233,-0.014058099,0.0036418578,0.013814671,-0.0054743453,-0.003466848,0.0062255384,-0.006853309,-0.008186367,0.009883998,-0.009100694,0.0010828457,0.0012075895,-0.002887629,0.0008368695,-0.0048018163
